Date,Region,Road_Type,Vehicle_Type,Vehicle_Count,Avg_Speed_kmph,Traffic_Density,Weather,Temperature_C,Humidity_%,Air_Quality_Index,Accidents_Reported,Signal_Delay_sec,Peak_Hour,Congestion_Level
23-08-2025,North Zone,Rural,Bike,3620,46,0.36,Cloudy,31,62,195,0,63,Yes,High
24-08-2025,East Zone,Rural,Bike,4554,51,0.5,Cloudy,30,55,149,3,82,Yes,High
25-08-2025,Central Zone,Rural,Bike,3225,64,0.48,Rainy,25,72,113,5,129,Yes,Medium
26-08-2025,North Zone,Urban,Truck,1422,22,0.96,Cloudy,31,66,175,2,114,No,High
27-08-2025,Central Zone,Highway,Car,3630,20,0.52,Foggy,25,44,171,1,135,No,High
28-08-2025,West Zone,Highway,Bus,4684,36,0.87,Cloudy,30,75,150,4,119,No,High
29-08-2025,West Zone,Urban,Bus,2455,50,0.87,Cloudy,24,77,122,1,47,No,Medium
30-08-2025,North Zone,Rural,Truck,2967,65,0.32,Sunny,32,70,163,4,69,No,Medium
31-08-2025,South Zone,Highway,Car,4522,46,0.3,Cloudy,31,42,77,3,59,Yes,High
01-09-2025,Central Zone,Urban,Truck,3095,75,0.35,Rainy,36,46,102,5,248,Yes,Medium
02-09-2025,West Zone,Urban,Bus,1176,58,0.61,Rainy,23,56,67,0,146,No,Low
03-09-2025,North Zone,Rural,Truck,2941,40,0.82,Foggy,21,58,130,5,239,No,Medium
04-09-2025,North Zone,Highway,Bus,3416,21,0.49,Rainy,32,58,53,2,107,Yes,High
05-09-2025,North Zone,Rural,Truck,3828,71,0.44,Sunny,29,76,183,5,224,Yes,High
06-09-2025,North Zone,Highway,Car,1353,48,0.67,Foggy,31,60,132,3,225,No,Low
07-09-2025,South Zone,Highway,Bus,2304,57,0.88,Rainy,36,62,160,2,96,Yes,Medium
08-09-2025,West Zone,Highway,Truck,4694,47,0.69,Sunny,22,78,84,5,159,Yes,High
09-09-2025,East Zone,Highway,Truck,4048,57,0.96,Cloudy,25,89,117,4,115,No,High
10-09-2025,South Zone,Rural,Bike,4374,48,0.86,Cloudy,34,85,102,4,81,Yes,High
11-09-2025,West Zone,Highway,Car,1322,31,0.52,Rainy,21,70,149,4,159,No,Low
12-09-2025,East Zone,Highway,Bus,1728,42,0.34,Cloudy,35,76,55,3,181,Yes,Low
13-09-2025,Central Zone,Rural,Bike,1483,69,0.78,Rainy,36,90,155,4,265,No,Low
14-09-2025,West Zone,Rural,Bus,4258,40,0.35,Rainy,33,68,70,4,156,No,High
15-09-2025,West Zone,Urban,Bike,3460,79,0.46,Foggy,20,66,131,3,116,No,Medium
16-09-2025,North Zone,Highway,Bike,3924,56,0.54,Rainy,29,71,55,0,67,Yes,High
17-09-2025,West Zone,Urban,Truck,2977,25,0.87,Rainy,33,83,60,3,218,No,High
18-09-2025,West Zone,Highway,Bus,3388,77,0.94,Sunny,24,89,168,4,141,Yes,Medium
19-09-2025,Central Zone,Urban,Bus,4714,34,0.95,Foggy,39,63,54,2,58,Yes,High
20-09-2025,East Zone,Highway,Bus,2773,79,0.76,Cloudy,28,88,119,1,227,No,Medium
21-09-2025,South Zone,Rural,Car,3421,65,0.93,Cloudy,21,90,194,4,71,Yes,Medium
22-09-2025,South Zone,Highway,Bike,1072,42,0.36,Foggy,38,84,59,5,106,Yes,Low
23-09-2025,South Zone,Rural,Bike,1398,34,0.89,Foggy,31,51,92,2,279,No,Low
24-09-2025,South Zone,Highway,Bus,3424,52,0.53,Cloudy,31,47,196,3,73,No,Medium
25-09-2025,Central Zone,Highway,Bike,2315,51,0.68,Foggy,24,63,124,4,33,Yes,Medium
26-09-2025,Central Zone,Urban,Bike,3116,26,0.46,Sunny,24,84,127,1,234,Yes,High
27-09-2025,East Zone,Rural,Car,1239,49,0.96,Foggy,24,62,99,5,96,Yes,Low
28-09-2025,North Zone,Highway,Car,2239,79,0.98,Foggy,26,44,115,3,96,No,Medium
29-09-2025,West Zone,Highway,Bike,3068,47,0.66,Rainy,29,49,61,1,72,Yes,Medium
30-09-2025,West Zone,Rural,Car,4903,31,0.52,Rainy,35,54,186,1,32,Yes,High
01-10-2025,East Zone,Rural,Truck,1269,40,0.99,Foggy,31,50,67,3,37,No,Low
02-10-2025,West Zone,Highway,Truck,1085,40,0.67,Sunny,33,90,132,2,216,No,Low
03-10-2025,Central Zone,Rural,Bus,4539,28,0.49,Sunny,27,67,104,1,81,Yes,High
04-10-2025,West Zone,Urban,Truck,4115,70,0.41,Rainy,36,69,185,4,255,Yes,High
05-10-2025,North Zone,Urban,Car,1467,61,0.61,Sunny,33,49,120,0,55,No,Low
06-10-2025,South Zone,Rural,Bike,4713,67,0.53,Foggy,21,60,89,5,162,No,High
07-10-2025,East Zone,Rural,Bus,2325,38,0.41,Rainy,31,40,76,3,275,Yes,Medium
08-10-2025,East Zone,Highway,Bike,1626,49,0.9,Sunny,37,66,199,1,275,No,Low
09-10-2025,East Zone,Urban,Car,4826,48,0.89,Rainy,22,87,185,1,129,Yes,High
10-10-2025,North Zone,Rural,Car,1600,45,0.45,Foggy,30,88,153,1,275,No,Low
11-10-2025,East Zone,Highway,Car,2892,44,0.37,Sunny,37,45,198,5,161,No,Medium
12-10-2025,East Zone,Urban,Bus,1740,33,0.95,Rainy,25,75,193,4,71,No,Low
13-10-2025,Central Zone,Urban,Truck,1121,79,0.52,Cloudy,29,81,112,0,154,No,Low
14-10-2025,North Zone,Highway,Truck,1458,32,0.75,Cloudy,32,45,158,5,211,No,Low
15-10-2025,East Zone,Urban,Car,3074,44,0.93,Foggy,31,75,50,3,159,No,Medium
16-10-2025,North Zone,Rural,Car,3625,50,0.83,Rainy,33,47,119,4,299,No,High
17-10-2025,West Zone,Rural,Bike,3855,22,0.64,Cloudy,39,46,158,4,121,No,High
18-10-2025,East Zone,Urban,Bus,2546,65,0.35,Sunny,32,76,161,0,66,Yes,Medium
19-10-2025,North Zone,Urban,Truck,4689,23,0.79,Cloudy,35,40,66,2,260,Yes,High
20-10-2025,Central Zone,Highway,Bike,4992,24,0.96,Sunny,25,47,161,2,248,No,High
21-10-2025,South Zone,Highway,Bike,1735,68,0.65,Sunny,33,48,149,0,72,No,Low
22-10-2025,South Zone,Highway,Car,4338,27,0.33,Sunny,38,76,108,2,193,Yes,High
23-10-2025,North Zone,Urban,Car,2407,70,1,Foggy,40,60,168,3,186,No,Medium
24-10-2025,West Zone,Highway,Bus,2048,56,0.49,Cloudy,38,46,50,1,143,No,Medium
25-10-2025,West Zone,Rural,Bus,3566,32,0.75,Cloudy,32,67,177,2,193,Yes,High
26-10-2025,East Zone,Highway,Truck,1811,38,0.81,Foggy,24,81,159,5,68,No,Medium
27-10-2025,South Zone,Rural,Bike,4159,25,0.82,Cloudy,39,57,103,4,260,Yes,High
28-10-2025,South Zone,Rural,Truck,4788,46,0.96,Sunny,29,56,168,2,204,Yes,High
29-10-2025,Central Zone,Urban,Car,2198,73,0.92,Foggy,35,83,63,2,164,Yes,Medium
30-10-2025,North Zone,Urban,Car,4198,54,1,Sunny,20,81,129,3,246,No,High
31-10-2025,South Zone,Urban,Truck,1582,77,0.4,Foggy,40,75,86,0,267,Yes,Low
01-11-2025,Central Zone,Rural,Car,1250,64,0.63,Sunny,37,41,122,0,88,Yes,Low
02-11-2025,East Zone,Urban,Bus,3525,29,0.79,Foggy,37,80,99,1,52,Yes,High
03-11-2025,Central Zone,Rural,Bike,3537,53,0.9,Foggy,24,71,174,1,177,Yes,High
04-11-2025,North Zone,Rural,Bike,1235,38,0.75,Cloudy,25,64,131,4,104,Yes,Low
05-11-2025,North Zone,Rural,Bus,4606,56,0.38,Rainy,40,86,124,5,110,No,High
06-11-2025,West Zone,Highway,Car,4452,24,0.92,Cloudy,34,77,80,5,241,Yes,High
07-11-2025,North Zone,Rural,Truck,2987,27,0.78,Cloudy,20,56,136,3,285,No,High
08-11-2025,Central Zone,Rural,Bus,1757,45,0.91,Rainy,36,87,89,4,136,No,Low
09-11-2025,South Zone,Urban,Car,4820,66,0.66,Rainy,23,49,184,3,127,Yes,High
10-11-2025,East Zone,Urban,Bike,2493,73,0.86,Sunny,20,53,169,2,114,No,Medium
11-11-2025,East Zone,Highway,Car,4266,21,0.86,Sunny,29,90,125,3,207,Yes,High
12-11-2025,West Zone,Highway,Bike,3416,58,0.4,Foggy,23,74,54,2,231,No,Medium
13-11-2025,West Zone,Highway,Bus,1574,21,0.84,Sunny,28,74,163,3,79,No,High
14-11-2025,East Zone,Urban,Car,3956,23,0.42,Cloudy,32,87,74,0,97,No,High
15-11-2025,Central Zone,Rural,Car,3100,65,0.69,Sunny,30,55,200,2,124,Yes,Medium
16-11-2025,Central Zone,Highway,Truck,4760,55,0.74,Rainy,31,77,177,1,281,No,High
17-11-2025,South Zone,Highway,Truck,1247,20,0.97,Rainy,20,67,95,0,78,No,High
18-11-2025,West Zone,Rural,Truck,2879,58,0.58,Foggy,28,78,88,3,241,Yes,Medium
19-11-2025,West Zone,Rural,Truck,1546,39,0.59,Sunny,31,62,105,2,292,No,Low
20-11-2025,North Zone,Highway,Car,4409,36,0.72,Cloudy,28,44,166,4,295,No,High
21-11-2025,West Zone,Urban,Bike,3046,77,0.92,Rainy,27,62,196,3,300,No,Medium
22-11-2025,East Zone,Urban,Bus,2548,29,0.33,Foggy,24,54,155,1,94,No,High
23-11-2025,South Zone,Highway,Bus,2425,30,0.87,Sunny,24,82,199,0,172,Yes,Medium
24-11-2025,Central Zone,Urban,Bus,3910,39,0.39,Cloudy,32,78,146,4,86,Yes,High
25-11-2025,East Zone,Urban,Car,4541,60,0.65,Sunny,31,66,185,2,223,Yes,High
26-11-2025,North Zone,Urban,Car,2140,38,0.34,Sunny,36,43,113,0,89,No,Medium
27-11-2025,Central Zone,Rural,Bike,2322,67,0.61,Cloudy,34,58,179,4,288,Yes,Medium
28-11-2025,South Zone,Highway,Bike,4300,59,0.49,Sunny,22,88,88,5,173,Yes,High
29-11-2025,West Zone,Urban,Bike,2064,50,0.52,Sunny,35,88,127,2,52,No,Medium
30-11-2025,South Zone,Rural,Car,4675,41,0.6,Sunny,38,63,92,4,61,No,High
01-12-2025,Central Zone,Urban,Bike,3179,32,0.43,Sunny,30,84,177,0,122,No,Medium
02-12-2025,North Zone,Urban,Car,3796,51,0.5,Foggy,26,67,165,3,83,No,High
03-12-2025,East Zone,Urban,Bus,4989,62,0.52,Foggy,32,85,76,0,89,Yes,High
04-12-2025,Central Zone,Rural,Truck,3899,25,0.45,Sunny,36,87,64,0,173,Yes,High
05-12-2025,East Zone,Rural,Truck,2528,55,0.33,Cloudy,33,67,185,3,224,Yes,Medium
06-12-2025,Central Zone,Highway,Bike,2479,63,0.95,Cloudy,30,73,188,3,132,No,Medium
07-12-2025,West Zone,Urban,Car,1578,41,0.71,Sunny,35,50,154,0,251,No,Low
08-12-2025,Central Zone,Urban,Bike,996,39,0.91,Rainy,28,84,128,2,156,No,Low
09-12-2025,South Zone,Urban,Bike,1932,21,0.31,Sunny,35,90,139,0,151,Yes,High
10-12-2025,West Zone,Highway,Truck,4172,42,1,Cloudy,21,80,187,0,89,Yes,High
11-12-2025,Central Zone,Rural,Bike,2386,31,0.88,Sunny,29,84,188,4,133,Yes,Medium
12-12-2025,North Zone,Rural,Bus,3289,62,0.65,Rainy,33,74,125,2,45,No,Medium
13-12-2025,West Zone,Rural,Car,2905,72,0.45,Cloudy,30,49,189,5,127,Yes,Medium
14-12-2025,North Zone,Rural,Car,3529,30,0.58,Sunny,31,72,147,0,208,No,High
15-12-2025,South Zone,Highway,Bike,4029,65,0.78,Sunny,25,52,166,1,168,No,High
16-12-2025,Central Zone,Highway,Bus,1085,73,0.78,Sunny,25,57,160,3,215,Yes,Low
17-12-2025,Central Zone,Rural,Truck,4460,61,0.89,Rainy,36,74,195,5,93,No,High
18-12-2025,South Zone,Rural,Truck,2810,62,0.81,Foggy,23,85,97,2,150,Yes,Medium
19-12-2025,Central Zone,Urban,Car,812,56,0.95,Sunny,22,89,164,4,72,No,Low
20-12-2025,East Zone,Highway,Truck,3622,70,0.44,Foggy,32,64,181,3,66,No,High
21-12-2025,West Zone,Rural,Car,1114,47,0.52,Sunny,27,54,163,0,103,Yes,Low
22-12-2025,North Zone,Urban,Bus,4163,42,0.75,Sunny,30,76,198,4,161,Yes,High
23-12-2025,South Zone,Rural,Truck,2340,68,0.83,Foggy,22,81,137,4,78,No,Medium
24-12-2025,East Zone,Rural,Truck,1709,39,0.91,Sunny,33,45,82,3,248,Yes,Low
25-12-2025,North Zone,Urban,Car,1692,65,0.48,Rainy,25,49,146,0,212,No,Low
26-12-2025,South Zone,Urban,Truck,3545,68,0.86,Sunny,34,49,90,3,59,No,High
27-12-2025,Central Zone,Highway,Car,3216,28,0.85,Sunny,28,86,148,5,38,Yes,High
28-12-2025,North Zone,Highway,Truck,1978,50,0.43,Foggy,30,67,90,0,48,No,Medium
29-12-2025,West Zone,Urban,Bike,2420,57,0.71,Rainy,28,75,61,4,86,No,Medium
30-12-2025,West Zone,Urban,Car,2043,36,0.32,Rainy,27,86,64,2,108,No,Medium
31-12-2025,East Zone,Urban,Bike,2889,80,0.52,Foggy,28,90,101,1,164,No,Medium
01-01-2025,North Zone,Rural,Car,1927,38,0.67,Foggy,23,73,60,0,88,No,Medium
02-01-2025,South Zone,Rural,Bike,3586,27,0.68,Cloudy,35,73,54,0,210,Yes,High
03-01-2025,Central Zone,Highway,Bike,1554,31,0.65,Rainy,21,63,123,3,203,No,Low
04-01-2025,East Zone,Highway,Bike,3716,37,0.41,Rainy,20,86,171,3,224,Yes,High
05-01-2025,West Zone,Highway,Bike,4081,76,0.38,Sunny,33,55,148,3,35,Yes,High
06-01-2025,South Zone,Rural,Truck,3396,33,0.59,Rainy,25,48,102,4,88,No,Medium
07-01-2025,North Zone,Highway,Truck,4828,54,0.47,Cloudy,36,66,74,4,70,Yes,High
08-01-2025,East Zone,Rural,Bus,2963,67,0.56,Rainy,32,71,127,5,225,No,Medium
09-01-2025,Central Zone,Rural,Bus,4819,52,0.7,Sunny,33,89,77,2,103,No,High
10-01-2025,North Zone,Highway,Bus,975,27,0.51,Sunny,34,83,132,1,77,Yes,High
11-01-2025,Central Zone,Rural,Truck,1053,76,0.3,Rainy,23,75,149,5,192,No,Low
12-01-2025,West Zone,Urban,Bus,2420,76,0.9,Rainy,26,54,144,5,144,No,Medium
13-01-2025,East Zone,Rural,Car,1653,21,0.55,Cloudy,37,68,74,4,169,Yes,High
14-01-2025,West Zone,Highway,Truck,4496,46,0.38,Sunny,39,48,126,1,144,Yes,High
15-01-2025,East Zone,Urban,Bike,3071,64,0.98,Rainy,29,53,57,3,166,No,Medium
16-01-2025,Central Zone,Highway,Car,4877,76,0.65,Rainy,25,57,81,3,195,No,High
17-01-2025,West Zone,Urban,Truck,1998,76,0.78,Rainy,34,56,161,0,226,Yes,Medium
18-01-2025,South Zone,Highway,Car,1940,35,0.57,Foggy,31,75,134,0,101,Yes,Medium
19-01-2025,South Zone,Highway,Bus,4981,30,0.31,Sunny,27,79,54,2,191,Yes,High
20-01-2025,South Zone,Highway,Truck,2212,34,0.46,Sunny,35,42,61,3,223,No,Medium
21-01-2025,East Zone,Highway,Car,4930,37,0.44,Rainy,31,43,97,2,254,No,High
22-01-2025,East Zone,Highway,Truck,4148,29,0.85,Sunny,21,66,53,4,78,Yes,High
23-01-2025,East Zone,Rural,Truck,2786,36,0.55,Cloudy,38,68,152,2,191,No,Medium
24-01-2025,West Zone,Highway,Car,2740,28,0.56,Cloudy,25,81,144,1,167,No,High
25-01-2025,Central Zone,Highway,Bus,2809,20,0.81,Foggy,24,59,74,3,160,Yes,High
26-01-2025,West Zone,Highway,Truck,1588,49,1,Foggy,33,75,165,2,36,No,Low
27-01-2025,East Zone,Highway,Truck,958,68,0.79,Sunny,38,64,186,1,232,Yes,Low
28-01-2025,South Zone,Highway,Car,2381,62,0.71,Rainy,40,43,150,3,112,Yes,Medium
29-01-2025,South Zone,Rural,Bike,2964,21,0.75,Foggy,39,85,51,3,92,Yes,High
30-01-2025,South Zone,Urban,Bike,4435,53,0.42,Sunny,26,76,139,5,267,Yes,High
31-01-2025,North Zone,Urban,Bus,4880,62,0.71,Cloudy,35,85,179,1,260,No,High
01-02-2025,Central Zone,Highway,Bus,4586,58,0.34,Sunny,26,43,197,0,284,Yes,High
02-02-2025,North Zone,Rural,Bike,4222,52,0.91,Sunny,22,44,120,4,66,Yes,High
03-02-2025,North Zone,Rural,Car,2289,46,0.43,Cloudy,35,40,66,2,266,Yes,Medium
04-02-2025,Central Zone,Highway,Bike,3101,24,0.71,Sunny,33,74,111,2,70,Yes,High
05-02-2025,North Zone,Rural,Bus,911,51,0.58,Cloudy,29,56,157,0,61,No,Low
06-02-2025,West Zone,Urban,Bike,1441,52,0.38,Rainy,24,59,197,4,72,Yes,Low
07-02-2025,Central Zone,Highway,Bus,4860,71,0.85,Sunny,24,75,163,4,140,No,High
08-02-2025,North Zone,Urban,Bus,2907,78,0.56,Cloudy,23,66,122,2,118,No,Medium
09-02-2025,South Zone,Urban,Bus,1977,23,0.92,Rainy,35,84,180,2,127,Yes,High
10-02-2025,West Zone,Urban,Car,4024,51,0.46,Cloudy,37,72,58,5,285,Yes,High
11-02-2025,North Zone,Rural,Truck,2673,64,0.31,Cloudy,20,57,122,3,180,Yes,Medium
12-02-2025,East Zone,Urban,Bus,2944,30,0.37,Foggy,20,62,177,5,281,No,Medium
13-02-2025,West Zone,Highway,Truck,3568,21,0.49,Cloudy,40,60,180,0,33,Yes,High
14-02-2025,West Zone,Urban,Car,2240,69,0.46,Foggy,28,69,70,2,45,No,Medium
15-02-2025,South Zone,Rural,Truck,1896,29,0.64,Foggy,38,41,81,2,94,Yes,High
16-02-2025,North Zone,Rural,Bus,2381,76,0.64,Foggy,39,48,128,4,108,Yes,Medium
17-02-2025,South Zone,Highway,Truck,1792,22,0.74,Rainy,25,83,197,3,283,Yes,High
18-02-2025,Central Zone,Rural,Truck,824,50,0.84,Rainy,28,67,86,4,121,Yes,Low
19-02-2025,South Zone,Highway,Bus,2024,41,0.46,Rainy,40,85,140,1,275,Yes,Medium
20-02-2025,North Zone,Urban,Car,4017,54,0.66,Rainy,40,58,176,0,275,Yes,High
21-02-2025,North Zone,Highway,Car,2252,54,0.66,Sunny,28,64,75,1,265,No,Medium
22-02-2025,South Zone,Highway,Truck,2077,20,0.95,Rainy,27,48,74,1,268,No,High
23-02-2025,South Zone,Urban,Car,1583,22,0.97,Foggy,26,83,160,0,136,No,High
24-02-2025,Central Zone,Urban,Bus,3742,80,0.52,Cloudy,34,88,103,5,40,No,High
25-02-2025,Central Zone,Highway,Bus,1592,53,0.91,Rainy,38,66,64,2,142,No,Low
26-02-2025,East Zone,Urban,Car,4955,49,0.42,Cloudy,33,66,179,0,234,Yes,High
27-02-2025,West Zone,Urban,Bike,2518,58,0.52,Cloudy,24,82,66,5,219,No,Medium
28-02-2025,Central Zone,Urban,Bike,4070,56,0.43,Cloudy,23,44,65,2,221,No,High
01-03-2025,West Zone,Highway,Truck,1284,73,0.97,Cloudy,23,59,60,1,74,No,Low
02-03-2025,North Zone,Rural,Car,2715,55,0.99,Rainy,20,89,171,2,230,Yes,Medium
03-03-2025,Central Zone,Urban,Car,2423,53,0.44,Foggy,23,66,98,0,225,No,Medium
04-03-2025,South Zone,Urban,Car,2559,43,0.73,Foggy,32,85,131,1,166,Yes,Medium
05-03-2025,East Zone,Rural,Bike,2667,25,0.51,Sunny,20,69,104,3,279,Yes,High
06-03-2025,West Zone,Urban,Truck,3346,72,0.9,Rainy,34,72,56,5,136,Yes,Medium
07-03-2025,West Zone,Highway,Bus,2744,32,0.52,Sunny,25,82,170,3,70,Yes,Medium
08-03-2025,Central Zone,Rural,Bike,911,26,0.51,Rainy,21,86,179,2,151,Yes,High
09-03-2025,East Zone,Highway,Car,2973,40,0.85,Cloudy,28,67,125,4,262,No,Medium
10-03-2025,Central Zone,Rural,Truck,1820,77,0.75,Sunny,21,41,172,3,42,No,Medium
11-03-2025,South Zone,Rural,Bike,4501,34,0.38,Foggy,29,68,81,0,127,No,High
12-03-2025,Central Zone,Highway,Bike,3645,42,0.35,Rainy,23,74,188,5,82,No,High
13-03-2025,South Zone,Rural,Car,1126,75,0.64,Cloudy,27,62,71,0,210,Yes,Low
14-03-2025,East Zone,Urban,Bike,823,50,0.52,Rainy,25,55,86,3,212,No,Low
15-03-2025,Central Zone,Rural,Truck,1086,36,0.41,Cloudy,20,51,135,0,253,No,Low
16-03-2025,East Zone,Urban,Truck,3968,50,0.56,Sunny,25,47,72,2,189,Yes,High
17-03-2025,Central Zone,Urban,Truck,2401,72,0.75,Sunny,40,43,95,3,88,No,Medium
18-03-2025,North Zone,Urban,Truck,2052,70,0.55,Rainy,32,78,199,3,277,No,Medium
19-03-2025,East Zone,Highway,Truck,1900,24,0.52,Rainy,28,67,162,0,260,Yes,High
20-03-2025,Central Zone,Highway,Car,4508,51,0.51,Sunny,26,73,191,0,244,No,High
21-03-2025,East Zone,Urban,Bike,2232,76,0.99,Rainy,26,49,160,4,142,Yes,Medium
22-03-2025,North Zone,Urban,Bike,3405,68,0.72,Rainy,20,65,100,0,275,Yes,Medium
23-03-2025,East Zone,Highway,Bike,4522,54,0.34,Sunny,40,65,173,4,201,No,High
24-03-2025,South Zone,Highway,Truck,4453,37,0.39,Sunny,39,77,99,0,42,No,High
25-03-2025,Central Zone,Highway,Bike,3819,62,0.93,Sunny,21,56,98,5,148,No,High
26-03-2025,South Zone,Rural,Bike,1884,42,0.64,Cloudy,40,70,170,4,59,Yes,Medium
27-03-2025,North Zone,Rural,Car,2353,59,0.46,Cloudy,38,87,132,0,222,Yes,Medium
28-03-2025,Central Zone,Highway,Car,1690,47,0.58,Rainy,34,85,60,2,296,No,Low
29-03-2025,North Zone,Rural,Car,3639,55,0.98,Cloudy,29,41,88,3,140,Yes,High
30-03-2025,West Zone,Rural,Bike,2353,78,0.77,Foggy,34,84,98,0,61,Yes,Medium
31-03-2025,North Zone,Urban,Car,3138,68,0.89,Cloudy,38,80,59,5,79,Yes,Medium
01-04-2025,North Zone,Highway,Bike,1559,55,0.42,Rainy,30,78,155,3,230,No,Low
02-04-2025,West Zone,Rural,Bus,873,35,0.87,Rainy,21,89,170,4,176,No,Low
03-04-2025,South Zone,Urban,Bus,1155,28,0.68,Sunny,20,44,172,1,129,Yes,High
04-04-2025,East Zone,Highway,Truck,3779,53,0.46,Cloudy,24,73,66,5,182,Yes,High
05-04-2025,West Zone,Highway,Car,3281,25,0.54,Sunny,22,73,190,3,253,No,High
06-04-2025,East Zone,Rural,Bike,1201,74,0.81,Cloudy,30,45,177,5,257,No,Low
07-04-2025,West Zone,Highway,Truck,2080,29,0.33,Rainy,36,67,101,2,260,Yes,High
08-04-2025,West Zone,Highway,Truck,4501,36,0.6,Cloudy,33,81,59,5,166,Yes,High
09-04-2025,East Zone,Urban,Car,1921,29,0.83,Sunny,40,84,122,3,192,No,High
10-04-2025,Central Zone,Rural,Car,2403,26,0.54,Rainy,21,77,143,0,292,Yes,High
11-04-2025,South Zone,Highway,Bus,1468,76,0.64,Sunny,35,44,187,4,81,Yes,Low
12-04-2025,South Zone,Highway,Bike,3482,30,0.73,Sunny,25,42,121,2,238,Yes,Medium
13-04-2025,West Zone,Urban,Truck,965,76,0.43,Sunny,35,82,68,1,162,No,Low
14-04-2025,Central Zone,Rural,Truck,3917,51,0.58,Rainy,37,48,148,3,47,Yes,High
15-04-2025,West Zone,Rural,Bus,4631,48,0.52,Foggy,22,75,80,5,255,Yes,High
16-04-2025,East Zone,Highway,Bike,1057,78,0.86,Rainy,33,87,158,1,152,No,Low
17-04-2025,North Zone,Urban,Bus,1125,73,0.92,Sunny,24,71,178,4,242,No,Low
18-04-2025,North Zone,Urban,Bike,4023,27,0.86,Cloudy,39,73,72,5,112,Yes,High
19-04-2025,East Zone,Rural,Bus,3977,54,0.97,Cloudy,25,90,66,3,123,No,High
20-04-2025,North Zone,Rural,Bike,4741,37,0.72,Rainy,26,40,172,4,275,Yes,High
21-04-2025,West Zone,Urban,Car,3240,26,0.9,Foggy,34,40,146,4,43,No,High
22-04-2025,North Zone,Urban,Car,2273,57,0.94,Cloudy,29,89,146,0,92,Yes,Medium
23-04-2025,Central Zone,Rural,Car,4977,72,0.42,Foggy,33,52,89,4,165,Yes,High
24-04-2025,South Zone,Rural,Truck,4018,23,0.76,Cloudy,37,68,152,2,234,No,High
25-04-2025,East Zone,Rural,Bike,1786,22,0.73,Foggy,32,41,74,0,276,Yes,High
26-04-2025,Central Zone,Rural,Car,3795,56,0.84,Cloudy,31,40,93,1,129,No,High
27-04-2025,West Zone,Rural,Car,1173,50,0.74,Rainy,32,43,150,4,210,Yes,Low
28-04-2025,South Zone,Highway,Truck,4866,73,0.58,Cloudy,30,49,110,0,46,No,High
29-04-2025,North Zone,Highway,Bike,4894,49,0.86,Rainy,30,50,67,1,236,No,High
30-04-2025,North Zone,Urban,Bus,1458,60,0.84,Foggy,23,88,135,2,235,No,Low
01-05-2025,East Zone,Highway,Bus,1007,59,0.81,Rainy,20,53,78,4,254,Yes,Low
02-05-2025,South Zone,Rural,Truck,4198,75,0.72,Foggy,20,78,56,4,82,No,High
03-05-2025,South Zone,Rural,Truck,3279,33,0.66,Cloudy,22,71,85,0,59,Yes,Medium
04-05-2025,Central Zone,Highway,Car,1417,38,0.78,Cloudy,38,75,170,5,258,No,Low
05-05-2025,Central Zone,Rural,Bus,4845,79,0.35,Sunny,36,79,189,0,56,Yes,High
06-05-2025,East Zone,Urban,Car,4931,72,0.77,Cloudy,40,43,116,1,150,Yes,High
07-05-2025,North Zone,Urban,Truck,4286,67,0.9,Sunny,25,88,79,1,155,No,High
08-05-2025,West Zone,Highway,Truck,2022,65,0.58,Foggy,39,63,193,4,63,Yes,Medium
09-05-2025,South Zone,Rural,Bus,3126,34,0.97,Foggy,29,60,87,3,168,Yes,Medium
10-05-2025,North Zone,Urban,Truck,4010,55,0.58,Sunny,24,75,183,4,160,Yes,High
11-05-2025,West Zone,Rural,Car,3658,27,0.4,Rainy,39,68,154,1,201,No,High
12-05-2025,West Zone,Highway,Bike,1232,52,0.83,Sunny,29,51,194,5,116,Yes,Low
13-05-2025,West Zone,Highway,Bus,4665,36,0.77,Cloudy,29,53,147,2,288,No,High
14-05-2025,North Zone,Urban,Car,3438,77,0.36,Foggy,29,63,75,2,150,No,Medium
15-05-2025,West Zone,Rural,Bike,4961,50,0.98,Foggy,29,79,113,2,226,Yes,High
16-05-2025,West Zone,Highway,Bus,1780,41,0.86,Rainy,26,86,192,5,174,No,Low
17-05-2025,South Zone,Highway,Truck,2933,37,0.65,Cloudy,25,48,126,5,44,No,Medium
18-05-2025,West Zone,Urban,Car,1238,43,0.65,Rainy,38,76,50,2,166,No,Low
19-05-2025,Central Zone,Highway,Bike,3288,80,0.39,Cloudy,31,40,146,4,288,No,Medium
20-05-2025,North Zone,Highway,Bike,3740,42,0.49,Rainy,27,44,190,4,193,Yes,High
21-05-2025,Central Zone,Highway,Bus,4497,63,0.7,Cloudy,34,41,79,4,181,Yes,High
22-05-2025,South Zone,Rural,Bus,3465,65,0.81,Cloudy,36,46,184,1,287,Yes,Medium
23-05-2025,East Zone,Rural,Truck,1824,78,0.81,Sunny,35,82,149,1,273,Yes,Medium
24-05-2025,East Zone,Rural,Truck,1643,34,0.67,Foggy,21,87,170,0,238,No,Low
25-05-2025,North Zone,Highway,Truck,1691,47,0.69,Cloudy,30,83,177,2,112,Yes,Low
26-05-2025,South Zone,Highway,Car,3738,37,0.7,Foggy,24,40,192,5,160,No,High
